Beta oxidation of myristoyl-CoA to lauroyl-CoA	R-HSA-77285	reactome	isPartOf	Fatty Acid Beta Oxidation	WP143	wikipathways
Fatty Acid Beta Oxidation	WP143	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Fatty Acid Beta Oxidation	WP143	wikipathways	isPartOf	Mitochondrial Fatty Acid Beta-Oxidation	R-HSA-77289	reactome
Beta oxidation of octanoyl-CoA to hexanoyl-CoA	R-HSA-77348	reactome	isPartOf	Fatty Acid Beta Oxidation	WP143	wikipathways
Fatty Acid Beta Oxidation	WP143	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Fatty Acid Biosynthesis	WP357	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Fatty Acid Biosynthesis	WP357	wikipathways	isPartOf	Fatty acid metabolism	R-HSA-8978868	reactome
Fatty acyl-CoA biosynthesis	R-HSA-75105	reactome	isPartOf	Fatty Acid Biosynthesis	WP357	wikipathways
Fatty Acid Biosynthesis	WP357	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Fatty Acid Omega Oxidation	WP206	wikipathways	isPartOf	Mitochondrial Fatty Acid Beta-Oxidation	R-HSA-77289	reactome
Fatty Acid Omega Oxidation	WP206	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Fatty Acid Omega Oxidation	WP206	wikipathways	isPartOf	Biological oxidations	R-HSA-211859	reactome
Fatty Acid Omega Oxidation	WP206	wikipathways	isPartOf	Fatty acid metabolism	R-HSA-8978868	reactome
Fatty Acid Omega Oxidation	WP206	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Felbamate Metabolism	WP2816	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Fibrin Complement Receptor 3 Signaling Pathway	WP4136	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
Fibrin Complement Receptor 3 Signaling Pathway	WP4136	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Fluoropyrimidine Activity	WP1601	wikipathways	isPartOf	Pyrimidine catabolism	R-HSA-73621	reactome
Fluoropyrimidine Activity	WP1601	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Fluoropyrimidine Activity	WP1601	wikipathways	isPartOf	Metabolism of nucleotides	R-HSA-15869	reactome
Integrin signaling	R-HSA-9006921	reactome	isPartOf	Focal Adhesion	WP306	wikipathways
Laminin interactions	R-HSA-3000157	reactome	isPartOf	Focal Adhesion	WP306	wikipathways
Folate Metabolism	WP176	wikipathways	isPartOf	Metabolism of water-soluble vitamins and cofactors	R-HSA-196849	reactome
Folate Metabolism	WP176	wikipathways	isPartOf	Metabolism of folate and pterines	R-HSA-196757	reactome
Folate Metabolism	WP176	wikipathways	isPartOf	Metabolism of vitamins and cofactors	R-HSA-196854	reactome
Folate Metabolism	WP176	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Cysteine formation from homocysteine	R-HSA-1614603	reactome	isPartOf	Folate Metabolism	WP176	wikipathways
G1 to S cell cycle control	WP45	wikipathways	isPartOf	Mitotic G1-G1/S phases	R-HSA-453279	reactome
G1 to S cell cycle control	WP45	wikipathways	isPartOf	Cell Cycle	R-HSA-1640170	reactome
Assembly of the ORC complex at the origin of replication	R-HSA-68616	reactome	isPartOf	G1 to S cell cycle control	WP45	wikipathways
Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	R-HSA-69200	reactome	isPartOf	G1 to S cell cycle control	WP45	wikipathways
G1 to S cell cycle control	WP45	wikipathways	isPartOf	Cell Cycle, Mitotic	R-HSA-69278	reactome
G1 to S cell cycle control	WP45	wikipathways	isPartOf	G1/S Transition	R-HSA-69206	reactome
G13 Signaling Pathway	WP524	wikipathways	isPartOf	Signal Transduction	R-HSA-162582	reactome
GABA receptor activation	R-HSA-977443	reactome	equivalentTo	GABA receptor Signaling	WP4159	wikipathways
Reuptake of GABA	R-HSA-888593	reactome	isPartOf	GABA receptor Signaling	WP4159	wikipathways
GABA A receptor activation	R-HSA-977441	reactome	isPartOf	GABA receptor Signaling	WP4159	wikipathways
Class A/1 (Rhodopsin-like receptors)	R-HSA-373076	reactome	equivalentTo	GPCRs, Class A Rhodopsin-like	WP455	wikipathways
Class B/2 (Secretin family receptors)	R-HSA-373080	reactome	equivalentTo	GPCRs, Class B Secretin-like	WP334	wikipathways
Class C/3 (Metabotropic glutamate/pheromone receptors)	R-HSA-420499	reactome	equivalentTo	GPCRs, Class C Metabotropic glutamate, pheromone	WP501	wikipathways
GPCRs, Other	WP117	wikipathways	isPartOf	GPCR downstream signalling	R-HSA-388396	reactome
GPCRs, Other	WP117	wikipathways	isPartOf	Signaling by GPCR	R-HSA-372790	reactome
GPCRs, Other	WP117	wikipathways	isPartOf	GPCR ligand binding	R-HSA-500792	reactome
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion	R-HSA-434316	reactome	equivalentTo	GPR40 Pathway	WP3958	wikipathways
Ganglio Sphingolipid Metabolism	WP1423	wikipathways	isPartOf	Sphingolipid metabolism	R-HSA-428157	reactome
Ganglio Sphingolipid Metabolism	WP1423	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Glial Cell Differentiation	WP2276	wikipathways	isPartOf	Developmental Biology	R-HSA-1266738	reactome
Globo Sphingolipid Metabolism	WP1424	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Globo Sphingolipid Metabolism	WP1424	wikipathways	isPartOf	Sphingolipid metabolism	R-HSA-428157	reactome
Glucocorticoid and Mineralcorticoid Metabolism	WP237	wikipathways	isPartOf	Metabolism of steroid hormones	R-HSA-196071	reactome
Mineralocorticoid biosynthesis	R-HSA-193993	reactome	isPartOf	Glucocorticoid and Mineralcorticoid Metabolism	WP237	wikipathways
Glucocorticoid biosynthesis	R-HSA-194002	reactome	isPartOf	Glucocorticoid and Mineralcorticoid Metabolism	WP237	wikipathways
Glucocorticoid and Mineralcorticoid Metabolism	WP237	wikipathways	isPartOf	Metabolism of steroids	R-HSA-8957322	reactome
Glucocorticoid and Mineralcorticoid Metabolism	WP237	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Regulation of insulin secretion	R-HSA-422356	reactome	isPartOf	Glucose Homeostasis	WP661	wikipathways
Glucose Homeostasis	WP661	wikipathways	isPartOf	Glucose metabolism	R-HSA-70326	reactome
Insulin receptor signalling cascade	R-HSA-74751	reactome	isPartOf	Glucose Homeostasis	WP661	wikipathways
Glucuronidation	R-HSA-156588	reactome	equivalentTo	Glucuronidation	WP698	wikipathways
Glutathione metabolism	WP100	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Glutathione conjugation	R-HSA-156590	reactome	isPartOf	Glutathione metabolism	WP100	wikipathways
Glycerophospholipid biosynthesis	R-HSA-1483206	reactome	equivalentTo	Glycerophospholipid Biosynthetic Pathway	WP2533	wikipathways
Glycogen metabolism	R-HSA-8982491	reactome	equivalentTo	Glycogen Metabolism	WP500	wikipathways
Glycolysis and Gluconeogenesis	WP534	wikipathways	isPartOf	Metabolism of carbohydrates	R-HSA-71387	reactome
Glycolysis	R-HSA-70171	reactome	isPartOf	Glycolysis and Gluconeogenesis	WP534	wikipathways
Glycolysis and Gluconeogenesis	WP534	wikipathways	isPartOf	Glucose metabolism	R-HSA-70326	reactome
Glycolysis and Gluconeogenesis	WP534	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Gluconeogenesis	R-HSA-70263	reactome	isPartOf	Glycolysis and Gluconeogenesis	WP534	wikipathways
CYP2E1 reactions	R-HSA-211999	reactome	isPartOf	Gut-Liver Indole Metabolism	WP3627	wikipathways
Gut-Liver Indole Metabolism	WP3627	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
HIF1A and PPARG regulation of glycolysis	WP2456	wikipathways	isPartOf	Glycolysis	R-HSA-70171	reactome
HIF1A and PPARG regulation of glycolysis	WP2456	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
HIF1A and PPARG regulation of glycolysis	WP2456	wikipathways	isPartOf	Glucose metabolism	R-HSA-70326	reactome
HIF1A and PPARG regulation of glycolysis	WP2456	wikipathways	isPartOf	Metabolism of carbohydrates	R-HSA-71387	reactome
Signaling by Hedgehog	R-HSA-5358351	reactome	equivalentTo	Hedgehog Signaling Pathway	WP47	wikipathways
Heme biosynthesis	R-HSA-189451	reactome	equivalentTo	Heme Biosynthesis	WP561	wikipathways
Heroin metabolism	WP2645	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Chromatin modifying enzymes	R-HSA-3247509	reactome	isPartOf	Histone Modifications	WP2369	wikipathways
PKMTs methylate histone lysines	R-HSA-3214841	reactome	isPartOf	Histone Modifications	WP2369	wikipathways
Homology Directed Repair	R-HSA-5693538	reactome	isPartOf	Homologous recombination	WP186	wikipathways
Interleukin-1 family signaling	R-HSA-446652	reactome	equivalentTo	IL-1 signaling pathway	WP195	wikipathways
Interleukin-2 signaling	R-HSA-9020558	reactome	equivalentTo	IL-2 Signaling Pathway	WP49	wikipathways
IL-3 Signaling Pathway	WP286	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
IL-3 Signaling Pathway	WP286	wikipathways	isPartOf	Cytokine Signaling in Immune system	R-HSA-1280215	reactome
IL-3 Signaling Pathway	WP286	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
IL-3 Signaling Pathway	WP286	wikipathways	isPartOf	Interleukin-3, Interleukin-5 and GM-CSF signaling	R-HSA-512988	reactome
IL-3 Signaling Pathway	WP286	wikipathways	isPartOf	Signaling by Interleukins	R-HSA-449147	reactome
IL-4 Signaling Pathway	WP395	wikipathways	isPartOf	Cytokine Signaling in Immune system	R-HSA-1280215	reactome
IL-4 Signaling Pathway	WP395	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
IL-4 Signaling Pathway	WP395	wikipathways	isPartOf	Signaling by Interleukins	R-HSA-449147	reactome
IL-4 Signaling Pathway	WP395	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
IL-5 Signaling Pathway	WP127	wikipathways	isPartOf	Signaling by Interleukins	R-HSA-449147	reactome
IL-5 Signaling Pathway	WP127	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
IL-5 Signaling Pathway	WP127	wikipathways	isPartOf	Cytokine Signaling in Immune system	R-HSA-1280215	reactome
IL-5 Signaling Pathway	WP127	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Interleukin-6 signaling	R-HSA-1059683	reactome	equivalentTo	IL-6 signaling pathway	WP364	wikipathways
Interleukin-7 signaling	R-HSA-1266695	reactome	equivalentTo	IL-7 Signaling Pathway	WP205	wikipathways
Interleukin-9 signaling	R-HSA-8985947	reactome	equivalentTo	IL-9 Signaling Pathway	WP22	wikipathways
IL1 and megakaryocytes in obesity	WP2865	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Interleukin-17 signaling	R-HSA-448424	reactome	equivalentTo	IL17 signaling pathway	WP2112	wikipathways
Inflammatory Response Pathway	WP453	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Inflammatory Response Pathway	WP453	wikipathways	isPartOf	Cytokine Signaling in Immune system	R-HSA-1280215	reactome
Influenza A virus infection	WP1438	wikipathways	isPartOf	Influenza Infection	R-HSA-168254	reactome
Insulin signalling in human adipocytes (diabetic condition)	WP3635	wikipathways	isPartOf	Signal Transduction	R-HSA-162582	reactome
Insulin signalling in human adipocytes (normal condition)	WP3634	wikipathways	isPartOf	Signal Transduction	R-HSA-162582	reactome
Defective Mismatch Repair Associated With MSH6	R-HSA-5632968	reactome	isPartOf	Integrated Cancer Pathway	WP1971	wikipathways
Defective Mismatch Repair Associated With MSH2	R-HSA-5632928	reactome	isPartOf	Integrated Cancer Pathway	WP1971	wikipathways
PTEN Loss of Function in Cancer	R-HSA-5674404	reactome	isPartOf	Integrated Cancer Pathway	WP1971	wikipathways
SMAD4 MH2 Domain Mutants in Cancer	R-HSA-3311021	reactome	isPartOf	Integrated Cancer Pathway	WP1971	wikipathways
Loss of Function of SMAD4 in Cancer	R-HSA-3304347	reactome	isPartOf	Integrated Cancer Pathway	WP1971	wikipathways
Integrin signaling	R-HSA-9006921	reactome	isPartOf	Integrin-mediated Cell Adhesion	WP185	wikipathways
Integrin alphaIIb beta3 signaling	R-HSA-354192	reactome	isPartOf	Integrin-mediated Cell Adhesion	WP185	wikipathways
Interferon type I signaling pathways	WP585	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Interferon type I signaling pathways	WP585	wikipathways	isPartOf	Cytokine Signaling in Immune system	R-HSA-1280215	reactome
Interferon type I signaling pathways	WP585	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
Interferon type I signaling pathways	WP585	wikipathways	isPartOf	Adaptive Immune System	R-HSA-1280218	reactome
Interferon type I signaling pathways	WP585	wikipathways	isPartOf	Interferon Signaling	R-HSA-913531	reactome
Interleukin-1 Induced Activation of NF-kappa-B	WP3656	wikipathways	isPartOf	Cytokine Signaling in Immune system	R-HSA-1280215	reactome
Interleukin-1 Induced Activation of NF-kappa-B	WP3656	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Interleukin-1 Induced Activation of NF-kappa-B	WP3656	wikipathways	isPartOf	Signaling by Interleukins	R-HSA-449147	reactome
Interleukin-1 Induced Activation of NF-kappa-B	WP3656	wikipathways	isPartOf	Interleukin-1 signaling	R-HSA-9020702	reactome
Interleukin-1 Induced Activation of NF-kappa-B	WP3656	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
Interleukin-1 Induced Activation of NF-kappa-B	WP3656	wikipathways	isPartOf	Interleukin-1 family signaling	R-HSA-446652	reactome
Interleukin-11 Signaling Pathway	WP2332	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Interleukin-11 Signaling Pathway	WP2332	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
Interleukin-11 Signaling Pathway	WP2332	wikipathways	isPartOf	Cytokine Signaling in Immune system	R-HSA-1280215	reactome
Interleukin-11 Signaling Pathway	WP2332	wikipathways	isPartOf	Signaling by Interleukins	R-HSA-449147	reactome
Iron metabolism in placenta	WP2007	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Kennedy pathway from Sphingolipids	WP3933	wikipathways	isPartOf	Synthesis of PC	R-HSA-1483191	reactome
Kennedy pathway from Sphingolipids	WP3933	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Kennedy pathway from Sphingolipids	WP3933	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Kennedy pathway from Sphingolipids	WP3933	wikipathways	isPartOf	Sphingolipid metabolism	R-HSA-428157	reactome
Regulation of KIT signaling	R-HSA-1433559	reactome	isPartOf	Kit receptor signaling pathway	WP304	wikipathways
Leptin Insulin Overlap	WP3935	wikipathways	isPartOf	Signaling by Leptin	R-HSA-2586552	reactome
Leptin and adiponectin	WP3934	wikipathways	isPartOf	Signaling by Leptin	R-HSA-2586552	reactome
Signaling by Leptin	R-HSA-2586552	reactome	equivalentTo	Leptin signaling pathway	WP2034	wikipathways
Lidocaine metabolism	WP2646	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Cytochrome P450 - arranged by substrate type	R-HSA-211897	reactome	isPartOf	Lidocaine metabolism	WP2646	wikipathways
Metabolism of lipids	R-HSA-556833	reactome	equivalentTo	Lipid Metabolism Pathway	WP3965	wikipathways
Regulation of cholesterol biosynthesis by SREBP (SREBF)	R-HSA-1655829	reactome	isPartOf	Liver X Receptor Pathway	WP2874	wikipathways
MAPK family signaling cascades	R-HSA-5683057	reactome	equivalentTo	MAPK Cascade	WP422	wikipathways
MAPK family signaling cascades	R-HSA-5683057	reactome	equivalentTo	MAPK Signaling Pathway	WP382	wikipathways
Macrophage markers	WP4146	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Macrophage markers	WP4146	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
Macrophage markers	WP4146	wikipathways	isPartOf	Adaptive Immune System	R-HSA-1280218	reactome
Metalloprotease DUBs	R-HSA-5689901	reactome	isPartOf	Matrix Metalloproteinases	WP129	wikipathways
Activation of Matrix Metalloproteinases	R-HSA-1592389	reactome	isPartOf	Matrix Metalloproteinases	WP129	wikipathways
Matrix Metalloproteinases	WP129	wikipathways	isPartOf	Extracellular matrix organization	R-HSA-1474244	reactome
Degradation of the extracellular matrix	R-HSA-1474228	reactome	isPartOf	Matrix Metalloproteinases	WP129	wikipathways
Metabolism of Spingolipids in ER and Golgi apparatus	WP4142	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Metabolism of Spingolipids in ER and Golgi apparatus	WP4142	wikipathways	isPartOf	Metabolism of proteins	R-HSA-392499	reactome
Metabolism of Spingolipids in ER and Golgi apparatus	WP4142	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Metabolism of Spingolipids in ER and Golgi apparatus	WP4142	wikipathways	isPartOf	Sphingolipid metabolism	R-HSA-428157	reactome
Metabolism of Tetrahydrocannabinol (THC)	WP4174	wikipathways	isPartOf	Xenobiotics	R-HSA-211981	reactome
Metabolism of Tetrahydrocannabinol (THC)	WP4174	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Metabolism of Tetrahydrocannabinol (THC)	WP4174	wikipathways	isPartOf	Cytochrome P450 - arranged by substrate type	R-HSA-211897	reactome
Methionine salvage pathway	R-HSA-1237112	reactome	equivalentTo	Methionine De Novo and Salvage Pathway	WP3580	wikipathways
Methionine salvage pathway	R-HSA-1237112	reactome	isPartOf	Methionine De Novo and Salvage Pathway	WP3580	wikipathways
Methylation	R-HSA-156581	reactome	equivalentTo	Methylation Pathways	WP704	wikipathways
Microglia Pathogen Phagocytosis Pathway	WP3937	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Microglia Pathogen Phagocytosis Pathway	WP3937	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
Mismatch Repair	R-HSA-5358508	reactome	equivalentTo	Mismatch repair	WP531	wikipathways
Mitochondrial transcription initiation	R-HSA-163282	reactome	isPartOf	Mitochondrial Gene Expression	WP391	wikipathways
Transcription from mitochondrial promoters	R-HSA-75944	reactome	isPartOf	Mitochondrial Gene Expression	WP391	wikipathways
Mitochondrial Gene Expression	WP391	wikipathways	isPartOf	Mitochondrial transcription termination	R-HSA-163316	reactome
Mitochondrial biogenesis	R-HSA-1592230	reactome	isPartOf	Mitochondrial Gene Expression	WP391	wikipathways
Mitochondrial transcription termination	R-HSA-163316	reactome	isPartOf	Mitochondrial Gene Expression	WP391	wikipathways
Mitochondrial Gene Expression	WP391	wikipathways	isPartOf	Transcription from mitochondrial promoters	R-HSA-75944	reactome
Mitochondrial Gene Expression	WP391	wikipathways	isPartOf	Organelle biogenesis and maintenance	R-HSA-1852241	reactome
Mitochondrial Gene Expression	WP391	wikipathways	isPartOf	Transcriptional activation of mitochondrial biogenesis	R-HSA-2151201	reactome
Mitochondrial Gene Expression	WP391	wikipathways	isPartOf	Mitochondrial transcription initiation	R-HSA-163282	reactome
Beta oxidation of hexanoyl-CoA to butanoyl-CoA	R-HSA-77350	reactome	isPartOf	Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways
Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	R-HSA-77288	reactome	isPartOf	Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways
Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways	isPartOf	Fatty acid metabolism	R-HSA-8978868	reactome
Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways	isPartOf	mitochondrial fatty acid beta-oxidation of saturated fatty acids	R-HSA-77286	reactome
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	R-HSA-77310	reactome	isPartOf	Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways
Beta oxidation of octanoyl-CoA to hexanoyl-CoA	R-HSA-77348	reactome	isPartOf	Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways
Beta oxidation of palmitoyl-CoA to myristoyl-CoA	R-HSA-77305	reactome	isPartOf	Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways
Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways	isPartOf	Mitochondrial Fatty Acid Beta-Oxidation	R-HSA-77289	reactome
Beta oxidation of myristoyl-CoA to lauroyl-CoA	R-HSA-77285	reactome	isPartOf	Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways
Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Serotonin receptors	R-HSA-390666	reactome	isPartOf	Monoamine GPCRs	WP58	wikipathways
GPCR ligand binding	R-HSA-500792	reactome	isPartOf	Monoamine GPCRs	WP58	wikipathways
Monoamine GPCRs	WP58	wikipathways	isPartOf	Class A/1 (Rhodopsin-like receptors)	R-HSA-373076	reactome
Dopamine receptors	R-HSA-390651	reactome	isPartOf	Monoamine GPCRs	WP58	wikipathways
G alpha (i) signalling events	R-HSA-418594	reactome	isPartOf	Monoamine GPCRs	WP58	wikipathways
Monoamine Transport	WP727	wikipathways	isPartOf	Neurotransmitter clearance	R-HSA-112311	reactome
Monoamine Transport	WP727	wikipathways	isPartOf	Serotonin clearance from the synaptic cleft	R-HSA-380615	reactome
Monoamine Transport	WP727	wikipathways	isPartOf	Catecholamine biosynthesis	R-HSA-209905	reactome
NAD Biosynthesis II (from tryptophan)	WP2485	wikipathways	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
NAD Biosynthesis II (from tryptophan)	WP2485	wikipathways	isPartOf	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism	R-HSA-6788656	reactome
NAD Biosynthesis II (from tryptophan)	WP2485	wikipathways	isPartOf	Tryptophan catabolism	R-HSA-71240	reactome
NAD Biosynthesis II (from tryptophan)	WP2485	wikipathways	isPartOf	Nicotinate metabolism	R-HSA-196807	reactome
NAD Biosynthesis II (from tryptophan)	WP2485	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
NAD Biosynthesis II (from tryptophan)	WP2485	wikipathways	isPartOf	Metabolism of vitamins and cofactors	R-HSA-196854	reactome
NAD Biosynthesis II (from tryptophan)	WP2485	wikipathways	isPartOf	Metabolism of water-soluble vitamins and cofactors	R-HSA-196849	reactome
NAD+ biosynthetic pathways	WP3645	wikipathways	isPartOf	Metabolism of vitamins and cofactors	R-HSA-196854	reactome
NAD+ biosynthetic pathways	WP3645	wikipathways	isPartOf	Metabolism of water-soluble vitamins and cofactors	R-HSA-196849	reactome
NAD+ biosynthetic pathways	WP3645	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
NAD+ biosynthetic pathways	WP3645	wikipathways	isPartOf	Nicotinate metabolism	R-HSA-196807	reactome
NAD+ metabolism	WP3644	wikipathways	isPartOf	Metabolism of vitamins and cofactors	R-HSA-196854	reactome
NAD+ metabolism	WP3644	wikipathways	isPartOf	Metabolism of water-soluble vitamins and cofactors	R-HSA-196849	reactome
NAD+ metabolism	WP3644	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
NAD+ metabolism	WP3644	wikipathways	isPartOf	Nicotinate metabolism	R-HSA-196807	reactome
NLR Proteins	WP288	wikipathways	isPartOf	Innate Immune System	R-HSA-168249	reactome
NLR Proteins	WP288	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Nanomaterial induced apoptosis	WP2507	wikipathways	isPartOf	Apoptosis	R-HSA-109581	reactome
Nanomaterial induced apoptosis	WP2507	wikipathways	isPartOf	via Death Receptors in the presence of ligand	R-HSA-140534	reactome
Nanoparticle triggered regulated necrosis	WP2513	wikipathways	isPartOf	Apoptosis	R-HSA-109581	reactome
Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)	R-HSA-5619081	reactome	isPartOf	Neurotransmitter Disorders	WP4220	wikipathways
Defective MAOA causes Brunner syndrome (BRUNS)	R-HSA-5579012	reactome	isPartOf	Neurotransmitter Disorders	WP4220	wikipathways
Nicotine Activity on Dopaminergic Neurons	WP1602	wikipathways	isPartOf	Neuronal System	R-HSA-112316	reactome
Nicotine Activity on Dopaminergic Neurons	WP1602	wikipathways	isPartOf	Dopamine receptors	R-HSA-390651	reactome
Nicotine Metabolism	WP1600	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Nonhomologous End-Joining (NHEJ)	R-HSA-5693571	reactome	equivalentTo	Non-homologous end joining	WP438	wikipathways
Signaling by NOTCH	R-HSA-157118	reactome	equivalentTo	Notch Signaling Pathway	WP61	wikipathways
Nuclear Receptors	WP170	wikipathways	isPartOf	Signaling by Nuclear Receptors	R-HSA-9006931	reactome
Nuclear Receptors	WP170	wikipathways	isPartOf	Nuclear Receptor transcription pathway	R-HSA-383280	reactome
Nuclear Receptor transcription pathway	R-HSA-383280	reactome	isPartOf	Nuclear Receptors	WP170	wikipathways
Nuclear Receptors in Lipid Metabolism and Toxicity	WP299	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Nuclear Receptors in Lipid Metabolism and Toxicity	WP299	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Metabolism of nucleotides	R-HSA-15869	reactome	equivalentTo	Nucleotide Metabolism	WP404	wikipathways
One Carbon Metabolism	WP241	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
One carbon donor	WP2190	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
One carbon metabolism and related pathways	WP3940	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
CYP2E1 reactions	R-HSA-211999	reactome	isPartOf	Oxidation by Cytochrome P450	WP43	wikipathways
Cytochrome P450 - arranged by substrate type	R-HSA-211897	reactome	isPartOf	Oxidation by Cytochrome P450	WP43	wikipathways
Apoptotic factor-mediated response	R-HSA-111471	reactome	isPartOf	Oxidative Damage	WP3941	wikipathways
Oxidative Stress	WP408	wikipathways	isPartOf	Cellular responses to stress	R-HSA-2262752	reactome
Oxidative Stress	WP408	wikipathways	isPartOf	Cellular responses to external stimuli	R-HSA-8953897	reactome
Oxidative Stress Induced Senescence	R-HSA-2559580	reactome	isPartOf	Oxidative Stress	WP408	wikipathways
Formation of ATP by chemiosmotic coupling	R-HSA-163210	reactome	equivalentTo	Oxidative phosphorylation	WP623	wikipathways
PDGF Pathway	WP2526	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
PDGF Pathway	WP2526	wikipathways	isPartOf	Platelet activation, signaling and aggregation	R-HSA-76002	reactome
PIP3 activates AKT signaling	R-HSA-1257604	reactome	isPartOf	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	WP3844	wikipathways
PI3K/AKT activation	R-HSA-198203	reactome	equivalentTo	PI3K-Akt Signaling Pathway	WP4172	wikipathways
PPAR Alpha Pathway	WP2878	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
PPAR Alpha Pathway	WP2878	wikipathways	isPartOf	PPARA activates gene expression	R-HSA-1989781	reactome
PPAR Alpha Pathway	WP2878	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
PPAR signaling pathway	WP3942	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
PPAR signaling pathway	WP3942	wikipathways	isPartOf	Fatty acid metabolism	R-HSA-8978868	reactome
Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)	R-HSA-5619081	reactome	isPartOf	Parkinsons Disease Pathway	WP2371	wikipathways
